batting_team,bowling_team,venue,toss_winner,toss_decision,team1_win_pct,team2_win_pct,toss_win_match_win,target
Sunrisers Hyderabad,Kings XI Punjab,Rajiv Gandhi International Stadium,Kings XI Punjab,field,0.4500907441016334,0.4473684210526316,0,1
Kings XI Punjab,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Kings XI Punjab,field,0.4473684210526316,0.4500907441016334,0,0
Delhi Capitals,Kolkata Knight Riders,Arun Jaitley Stadium,Kolkata Knight Riders,field,0.4452690166975881,0.5027932960893855,0,1
Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,Kolkata Knight Riders,field,0.5027932960893855,0.4452690166975881,0,0
Chennai Super Kings,Mumbai Indians,Maharashtra Cricket Association Stadium,Mumbai Indians,field,0.5614035087719298,0.5390070921985816,1,0
Mumbai Indians,Chennai Super Kings,Maharashtra Cricket Association Stadium,Mumbai Indians,field,0.5390070921985816,0.5614035087719298,1,1
Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,Sunrisers Hyderabad,bat,0.4500907441016334,0.49269311064718163,1,1
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,Sunrisers Hyderabad,bat,0.49269311064718163,0.4500907441016334,1,0
Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,Kolkata Knight Riders,field,0.4759916492693111,0.5027932960893855,1,0
Kolkata Knight Riders,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Kolkata Knight Riders,field,0.5027932960893855,0.4759916492693111,1,1
Chennai Super Kings,Delhi Capitals,Maharashtra Cricket Association Stadium,Delhi Capitals,field,0.5614035087719298,0.4452690166975881,0,1
Delhi Capitals,Chennai Super Kings,Maharashtra Cricket Association Stadium,Delhi Capitals,field,0.4452690166975881,0.5614035087719298,0,0
Royal Challengers Bangalore,Mumbai Indians,M.Chinnaswamy Stadium,Mumbai Indians,field,0.4759916492693111,0.5390070921985816,0,1
Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Mumbai Indians,field,0.5390070921985816,0.4759916492693111,0,0
Delhi Capitals,Rajasthan Royals,Arun Jaitley Stadium,Rajasthan Royals,field,0.4452690166975881,0.49269311064718163,0,1
Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Rajasthan Royals,field,0.49269311064718163,0.4452690166975881,0,0
Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.5614035087719298,0.5027932960893855,1,0
Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.5614035087719298,1,1
Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,0.4473684210526316,0.5390070921985816,1,0
Mumbai Indians,Kings XI Punjab,Holkar Cricket Stadium,Mumbai Indians,field,0.5390070921985816,0.4473684210526316,1,1
Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.4759916492693111,0.5614035087719298,1,0
Chennai Super Kings,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.5614035087719298,0.4759916492693111,1,1
Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Delhi Capitals,bat,0.4452690166975881,0.4500907441016334,0,0
Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Stadium,Delhi Capitals,bat,0.4500907441016334,0.4452690166975881,0,1
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,field,0.5390070921985816,0.5027932960893855,0,1
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Kolkata Knight Riders,field,0.5027932960893855,0.5390070921985816,0,0
Rajasthan Royals,Kings XI Punjab,Holkar Cricket Stadium,Kings XI Punjab,field,0.49269311064718163,0.4473684210526316,1,0
Kings XI Punjab,Rajasthan Royals,Holkar Cricket Stadium,Kings XI Punjab,field,0.4473684210526316,0.49269311064718163,1,1
Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,field,0.4500907441016334,0.4759916492693111,0,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.4500907441016334,0,0
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Rajasthan Royals,bat,0.49269311064718163,0.4473684210526316,1,1
Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,Rajasthan Royals,bat,0.4473684210526316,0.49269311064718163,1,0
Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.5390070921985816,0.5027932960893855,0,1
Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.5390070921985816,0,0
Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi Capitals,bat,0.4452690166975881,0.4500907441016334,0,0
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Delhi Capitals,bat,0.4500907441016334,0.4452690166975881,0,1
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,Chennai Super Kings,bat,0.5614035087719298,0.49269311064718163,0,0
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Chennai Super Kings,bat,0.49269311064718163,0.5614035087719298,0,1
Kolkata Knight Riders,Kings XI Punjab,Holkar Cricket Stadium,Kings XI Punjab,field,0.5027932960893855,0.4473684210526316,0,1
Kings XI Punjab,Kolkata Knight Riders,Holkar Cricket Stadium,Kings XI Punjab,field,0.4473684210526316,0.5027932960893855,0,0
Delhi Capitals,Royal Challengers Bangalore,Arun Jaitley Stadium,Royal Challengers Bangalore,field,0.4452690166975881,0.4759916492693111,1,0
Royal Challengers Bangalore,Delhi Capitals,Arun Jaitley Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.4452690166975881,1,1
Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.4500907441016334,0.5614035087719298,1,0
Chennai Super Kings,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.5614035087719298,0.4500907441016334,1,1
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,0.5390070921985816,0.49269311064718163,1,0
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,Rajasthan Royals,field,0.49269311064718163,0.5390070921985816,1,1
Kings XI Punjab,Royal Challengers Bangalore,Holkar Cricket Stadium,Royal Challengers Bangalore,field,0.4473684210526316,0.4759916492693111,1,0
Royal Challengers Bangalore,Kings XI Punjab,Holkar Cricket Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.4473684210526316,1,1
Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.49269311064718163,0.5027932960893855,1,0
Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.49269311064718163,1,1
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Kings XI Punjab,field,0.5390070921985816,0.4473684210526316,0,1
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Kings XI Punjab,field,0.4473684210526316,0.5390070921985816,0,0
Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,Sunrisers Hyderabad,field,0.4759916492693111,0.4500907441016334,0,1
Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Sunrisers Hyderabad,field,0.4500907441016334,0.4759916492693111,0,0
Delhi Capitals,Chennai Super Kings,Arun Jaitley Stadium,Chennai Super Kings,field,0.4452690166975881,0.5614035087719298,0,1
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,Chennai Super Kings,field,0.5614035087719298,0.4452690166975881,0,0
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Rajasthan Royals,bat,0.49269311064718163,0.4759916492693111,1,1
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,Rajasthan Royals,bat,0.4759916492693111,0.49269311064718163,1,0
Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,0.4500907441016334,0.5027932960893855,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,0.5027932960893855,0.4500907441016334,0,1
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,Delhi Capitals,bat,0.4452690166975881,0.5390070921985816,1,1
Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,Delhi Capitals,bat,0.5390070921985816,0.4452690166975881,1,0
Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.4473684210526316,0.5614035087719298,1,0
Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,Chennai Super Kings,field,0.5614035087719298,0.4473684210526316,1,1
Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,0.4500907441016334,0.5614035087719298,1,0
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,Chennai Super Kings,field,0.5614035087719298,0.4500907441016334,1,1
Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Rajasthan Royals,field,0.5027932960893855,0.49269311064718163,0,1
Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,Rajasthan Royals,field,0.49269311064718163,0.5027932960893855,0,0
Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.4500907441016334,0.5027932960893855,0,1
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.4500907441016334,0,0
Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,0.4500907441016334,0.5614035087719298,1,0
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,Chennai Super Kings,field,0.5614035087719298,0.4500907441016334,1,1
Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,Chennai Super Kings,field,0.4759916492693111,0.5614035087719298,1,0
Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,Chennai Super Kings,field,0.5614035087719298,0.4759916492693111,1,1
Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.4500907441016334,0.5027932960893855,1,0
Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.4500907441016334,1,1
Delhi Capitals,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,0.4452690166975881,0.5390070921985816,0,1
Mumbai Indians,Delhi Capitals,Wankhede Stadium,Mumbai Indians,field,0.5390070921985816,0.4452690166975881,0,0
Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,Rajasthan Royals,field,0.4473684210526316,0.49269311064718163,0,1
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Rajasthan Royals,field,0.49269311064718163,0.4473684210526316,0,0
Delhi Capitals,Chennai Super Kings,Arun Jaitley Stadium,Delhi Capitals,bat,0.4452690166975881,0.5614035087719298,0,0
Chennai Super Kings,Delhi Capitals,Arun Jaitley Stadium,Delhi Capitals,bat,0.5614035087719298,0.4452690166975881,0,1
Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kings XI Punjab,field,0.5027932960893855,0.4473684210526316,0,1
Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,field,0.4473684210526316,0.5027932960893855,0,0
Mumbai Indians,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,0.5390070921985816,0.4759916492693111,0,1
Royal Challengers Bangalore,Mumbai Indians,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.5390070921985816,0,0
Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Rajasthan Royals,bat,0.49269311064718163,0.4500907441016334,0,0
Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,Rajasthan Royals,bat,0.4500907441016334,0.49269311064718163,0,1
Mumbai Indians,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,field,0.5390070921985816,0.4473684210526316,1,0
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,field,0.4473684210526316,0.5390070921985816,1,1
Kolkata Knight Riders,Delhi Capitals,Arun Jaitley Stadium,Delhi Capitals,field,0.5027932960893855,0.4452690166975881,0,0
Delhi Capitals,Kolkata Knight Riders,Arun Jaitley Stadium,Delhi Capitals,field,0.4452690166975881,0.5027932960893855,0,0
Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,field,0.4500907441016334,0.4759916492693111,0,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.4500907441016334,0,0
Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,Rajasthan Royals,field,0.5614035087719298,0.49269311064718163,0,1
Rajasthan Royals,Chennai Super Kings,MA Chidambaram Stadium,Rajasthan Royals,field,0.49269311064718163,0.5614035087719298,0,0
Kings XI Punjab,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,Delhi Capitals,field,0.4473684210526316,0.4452690166975881,0,1
Delhi Capitals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Delhi Capitals,field,0.4452690166975881,0.4473684210526316,0,0
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,Rajasthan Royals,field,0.4759916492693111,0.49269311064718163,1,0
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Rajasthan Royals,field,0.49269311064718163,0.4759916492693111,1,1
Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,0.5390070921985816,0.5614035087719298,0,1
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,Chennai Super Kings,field,0.5614035087719298,0.5390070921985816,0,0
Delhi Capitals,Sunrisers Hyderabad,Arun Jaitley Stadium,Sunrisers Hyderabad,field,0.4452690166975881,0.4500907441016334,1,0
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,Sunrisers Hyderabad,field,0.4500907441016334,0.4452690166975881,1,1
Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,Kolkata Knight Riders,field,0.4759916492693111,0.5027932960893855,1,0
Kolkata Knight Riders,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Kolkata Knight Riders,field,0.5027932960893855,0.4759916492693111,1,1
Chennai Super Kings,Kings XI Punjab,MA Chidambaram Stadium,Chennai Super Kings,bat,0.5614035087719298,0.4473684210526316,1,1
Kings XI Punjab,Chennai Super Kings,MA Chidambaram Stadium,Chennai Super Kings,bat,0.4473684210526316,0.5614035087719298,1,0
Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,0.5390070921985816,0.4500907441016334,0,1
Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,0.4500907441016334,0.5390070921985816,0,0
Royal Challengers Bangalore,Delhi Capitals,M.Chinnaswamy Stadium,Delhi Capitals,field,0.4759916492693111,0.4452690166975881,1,0
Delhi Capitals,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Delhi Capitals,field,0.4452690166975881,0.4759916492693111,1,1
Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,0.49269311064718163,0.5027932960893855,1,0
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,Kolkata Knight Riders,field,0.5027932960893855,0.49269311064718163,1,1
Sunrisers Hyderabad,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,field,0.4500907441016334,0.4473684210526316,1,0
Kings XI Punjab,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,field,0.4473684210526316,0.4500907441016334,1,1
Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,Chennai Super Kings,field,0.5027932960893855,0.5614035087719298,1,0
Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,Chennai Super Kings,field,0.5614035087719298,0.5027932960893855,1,1
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,0.4473684210526316,0.5390070921985816,1,0
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,field,0.5390070921985816,0.4473684210526316,1,1
Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Chennai Super Kings,field,0.49269311064718163,0.5614035087719298,1,0
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,Chennai Super Kings,field,0.5614035087719298,0.49269311064718163,1,1
Kolkata Knight Riders,Delhi Capitals,Eden Gardens,Delhi Capitals,field,0.5027932960893855,0.4452690166975881,1,0
Delhi Capitals,Kolkata Knight Riders,Eden Gardens,Delhi Capitals,field,0.4452690166975881,0.5027932960893855,1,1
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,0.5390070921985816,0.49269311064718163,1,0
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,Rajasthan Royals,field,0.49269311064718163,0.5390070921985816,1,1
Kings XI Punjab,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore,field,0.4473684210526316,0.4759916492693111,1,0
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore,field,0.4759916492693111,0.4473684210526316,1,1
Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,0.5027932960893855,0.5614035087719298,1,0
Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Chennai Super Kings,field,0.5614035087719298,0.5027932960893855,1,1
Delhi Capitals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,0.4452690166975881,0.4500907441016334,0,1
Sunrisers Hyderabad,Delhi Capitals,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,0.4500907441016334,0.4452690166975881,0,0
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,0.4759916492693111,0.5390070921985816,1,0
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,field,0.5390070921985816,0.4759916492693111,1,1
Kings XI Punjab,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,Rajasthan Royals,field,0.4473684210526316,0.49269311064718163,0,1
Rajasthan Royals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Rajasthan Royals,field,0.49269311064718163,0.4473684210526316,0,0
Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Chennai Super Kings,bat,0.5614035087719298,0.4500907441016334,0,0
Sunrisers Hyderabad,Chennai Super Kings,Rajiv Gandhi International Stadium,Chennai Super Kings,bat,0.4500907441016334,0.5614035087719298,0,1
Mumbai Indians,Delhi Capitals,Arun Jaitley Stadium,Mumbai Indians,bat,0.5390070921985816,0.4452690166975881,1,1
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,Mumbai Indians,bat,0.4452690166975881,0.5390070921985816,1,0
Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,0.4759916492693111,0.5027932960893855,0,1
Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata Knight Riders,field,0.5027932960893855,0.4759916492693111,0,0
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,Rajasthan Royals,field,0.5390070921985816,0.49269311064718163,1,0
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,Rajasthan Royals,field,0.49269311064718163,0.5390070921985816,1,1
Kings XI Punjab,Delhi Capitals,Arun Jaitley Stadium,Delhi Capitals,field,0.4473684210526316,0.4452690166975881,1,0
Delhi Capitals,Kings XI Punjab,Arun Jaitley Stadium,Delhi Capitals,field,0.4452690166975881,0.4473684210526316,1,1
Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,field,0.5027932960893855,0.4500907441016334,1,0
